"term","estimate","std.error","statistic","p.value","age","cause","anio_def","coef","se"
"covid:factor(anio_def)2020",0.0314612506446228,0.0427524222610447,0.735893991047375,0.463627584859915,"05.de 60 a 69 anios","anemia",NA,NA,NA
"covid:factor(anio_def)2021",0.0313567469009032,0.0427574791249713,0.733362853531515,0.46516221222247,"05.de 60 a 69 anios","anemia",NA,NA,NA
"covid:factor(anio_def)2022",0.0347736081195957,0.0423208471863305,0.821666162931338,0.413346119119304,"05.de 60 a 69 anios","anemia",NA,NA,NA
"covid:factor(anio_def)2023",0.0288390809176958,0.0410157177484539,0.703122668596551,0.483717135022122,"05.de 60 a 69 anios","anemia",NA,NA,NA
NA,NA,NA,NA,NA,"05.de 60 a 69 anios","anemia",2015,-0.0312242078311534,0.042747113337949
NA,NA,NA,NA,NA,"05.de 60 a 69 anios","anemia",2016,NA,0.042747113337949
NA,NA,NA,NA,NA,"05.de 60 a 69 anios","anemia",2017,NA,0.042747113337949
NA,NA,NA,NA,NA,"05.de 60 a 69 anios","anemia",2018,NA,0.042747113337949
NA,NA,NA,NA,NA,"05.de 60 a 69 anios","anemia",2019,NA,0.042747113337949
NA,NA,NA,NA,NA,"05.de 60 a 69 anios","anemia",2020,0.000237042813469399,0.000682057954155655
NA,NA,NA,NA,NA,"05.de 60 a 69 anios","anemia",2021,0.000132539069749766,0.000331422388296587
NA,NA,NA,NA,NA,"05.de 60 a 69 anios","anemia",2022,0.0035494002884423,0.000820180912913922
NA,NA,NA,NA,NA,"05.de 60 a 69 anios","anemia",2023,-0.00238512691345757,0.0168040480294999
NA,NA,NA,NA,NA,"05.de 60 a 69 anios","anemia",2024,NA,0.042747113337949
"(Intercept)",8.30251273487444e-14,1.46357856765993e-13,0.567274823390524,0.571879753847013,"06.de 70 a 79 anios","covid",NA,NA,NA
"covid",0.999999999999998,2.09654111411704e-15,476976098043825,0,"06.de 70 a 79 anios","covid",NA,NA,NA
"factor(anio_def)2016",-9.02571635928726e-14,1.19512293105786e-13,-0.755212382319378,0.452009699519902,"06.de 70 a 79 anios","covid",NA,NA,NA
"factor(anio_def)2017",-9.02571635928726e-14,1.19512293105786e-13,-0.755212382319378,0.452009699519902,"06.de 70 a 79 anios","covid",NA,NA,NA
"factor(anio_def)2018",-9.02571635928726e-14,1.19512293105786e-13,-0.755212382319378,0.452009699519902,"06.de 70 a 79 anios","covid",NA,NA,NA
"factor(anio_def)2019",-9.02571635928726e-14,1.19512293105786e-13,-0.755212382319378,0.452009699519902,"06.de 70 a 79 anios","covid",NA,NA,NA
"factor(anio_def)2020",-1.09013439933447e-13,1.34947357689961e-13,-0.807821967021416,0.421232652236424,"06.de 70 a 79 anios","covid",NA,NA,NA
"factor(anio_def)2021",-1.44697604905472e-13,1.26576222689887e-13,-1.14316576866085,0.255872892017095,"06.de 70 a 79 anios","covid",NA,NA,NA
"factor(anio_def)2022",-1.17627255598628e-13,1.05671911328259e-13,-1.11313644392435,0.268488279617818,"06.de 70 a 79 anios","covid",NA,NA,NA
"factor(anio_def)2023",-1.27973089693002e-13,1.14810209978656e-13,-1.11464903440898,0.267842633382859,"06.de 70 a 79 anios","covid",NA,NA,NA
"factor(anio_def)2024",-9.01904079971711e-14,9.35472098325913e-14,-0.964116494319527,0.337461289240461,"06.de 70 a 79 anios","covid",NA,NA,NA
"factor(month)2",1.66599954539165e-13,1.4744286984842e-13,1.1299288647219,0.261381233208247,"06.de 70 a 79 anios","covid",NA,NA,NA
"factor(month)3",1.42298857004905e-14,6.12624287513629e-14,0.232277531115251,0.816827421982959,"06.de 70 a 79 anios","covid",NA,NA,NA
"factor(month)4",-1.09415356182159e-14,6.88611073295466e-14,-0.15889282125327,0.87409420089627,"06.de 70 a 79 anios","covid",NA,NA,NA
"factor(month)5",2.53954946249452e-14,6.49970708248713e-14,0.39071752469232,0.696890151925181,"06.de 70 a 79 anios","covid",NA,NA,NA
"factor(month)6",1.99060901294317e-14,6.37115005011094e-14,0.312441081639335,0.755397393391591,"06.de 70 a 79 anios","covid",NA,NA,NA
"factor(month)7",-1.74705006845503e-16,6.40109303951177e-14,-0.00272929960191343,0.997828120572063,"06.de 70 a 79 anios","covid",NA,NA,NA
"factor(month)8",1.98882291891828e-14,6.43865554339926e-14,0.30888792008095,0.758090355844221,"06.de 70 a 79 anios","covid",NA,NA,NA
"factor(month)9",-4.33633148880723e-15,6.67743115619485e-14,-0.0649401152535176,0.948359588800761,"06.de 70 a 79 anios","covid",NA,NA,NA
"factor(month)10",2.38993764902253e-14,6.67068701257769e-14,0.35827458918643,0.720941165720998,"06.de 70 a 79 anios","covid",NA,NA,NA
"factor(month)11",1.59878059738018e-14,6.6377129394622e-14,0.240863172595969,0.810185739128526,"06.de 70 a 79 anios","covid",NA,NA,NA
"factor(month)12",1.73525225571747e-14,6.46167575903308e-14,0.268545238174738,0.78886814172085,"06.de 70 a 79 anios","covid",NA,NA,NA
"covid:factor(anio_def)2020",1.53761570460069e-15,2.10626439264578e-15,0.730020271894365,0.467193207306502,"06.de 70 a 79 anios","covid",NA,NA,NA
"covid:factor(anio_def)2021",1.56937814488705e-15,2.09769031523556e-15,0.748145774182505,0.456239976114441,"06.de 70 a 79 anios","covid",NA,NA,NA
"covid:factor(anio_def)2022",1.58304654690862e-15,2.07422087755229e-15,0.763200565591027,0.447254980584925,"06.de 70 a 79 anios","covid",NA,NA,NA
"covid:factor(anio_def)2023",1.64934296407082e-15,2.00824039104622e-15,0.821287616474828,0.413560575097927,"06.de 70 a 79 anios","covid",NA,NA,NA
NA,NA,NA,NA,NA,"06.de 70 a 79 anios","covid",2015,0.999999999999998,2.09654111411704e-15
NA,NA,NA,NA,NA,"06.de 70 a 79 anios","covid",2016,NA,2.09654111411704e-15
NA,NA,NA,NA,NA,"06.de 70 a 79 anios","covid",2017,NA,2.09654111411704e-15
NA,NA,NA,NA,NA,"06.de 70 a 79 anios","covid",2018,NA,2.09654111411704e-15
NA,NA,NA,NA,NA,"06.de 70 a 79 anios","covid",2019,NA,2.09654111411704e-15
NA,NA,NA,NA,NA,"06.de 70 a 79 anios","covid",2020,1,2.73544010548858e-17
NA,NA,NA,NA,NA,"06.de 70 a 79 anios","covid",2021,1,2.52150753650364e-17
NA,NA,NA,NA,NA,"06.de 70 a 79 anios","covid",2022,1,4.19270046811779e-17
NA,NA,NA,NA,NA,"06.de 70 a 79 anios","covid",2023,1,2.52089696112262e-16
NA,NA,NA,NA,NA,"06.de 70 a 79 anios","covid",2024,NA,2.09654111411704e-15
"(Intercept)",-18.3962643957294,48.157834563306,-0.381999410117715,0.703324038544382,"06.de 70 a 79 anios","resp",NA,NA,NA
"covid",-2.35956727675294,2.28778022780783,-1.03137847249161,0.305009772982615,"06.de 70 a 79 anios","resp",NA,NA,NA
"factor(anio_def)2016",130.858333333337,55.1248798831338,2.3738524893072,0.0196375099305144,"06.de 70 a 79 anios","resp",NA,NA,NA
"factor(anio_def)2017",101.466666666675,65.7013227505638,1.54436261583187,0.125860580697778,"06.de 70 a 79 anios","resp",NA,NA,NA
"factor(anio_def)2018",55.1583333333453,62.4619952750211,0.8830703068399,0.379451126855724,"06.de 70 a 79 anios","resp",NA,NA,NA
"factor(anio_def)2019",37.8500000000158,55.7771234675053,0.678593617723341,0.499062652795835,"06.de 70 a 79 anios","resp",NA,NA,NA
"factor(anio_def)2020",-135.47042278893,95.1310589158266,-1.42403989120731,0.15774610064901,"06.de 70 a 79 anios","resp",NA,NA,NA
"factor(anio_def)2021",56.5241863055881,72.4958470927416,0.77968861075971,0.437532903309587,"06.de 70 a 79 anios","resp",NA,NA,NA
"factor(anio_def)2022",225.993921016978,60.4201665557613,3.74037236074829,0.000315868301563596,"06.de 70 a 79 anios","resp",NA,NA,NA
"factor(anio_def)2023",102.907128819004,47.495859955964,2.16665471294581,0.0327895767401293,"06.de 70 a 79 anios","resp",NA,NA,NA
"factor(anio_def)2024",304.247751885662,96.9306359403814,3.13881931067484,0.00226659852548812,"06.de 70 a 79 anios","resp",NA,NA,NA
"factor(month)2",-11.5603503105785,39.3791360920017,-0.293565361199646,0.769737221182691,"06.de 70 a 79 anios","resp",NA,NA,NA
"factor(month)3",102.687841261491,52.9029896619711,1.94105932231099,0.0552465629985582,"06.de 70 a 79 anios","resp",NA,NA,NA
"factor(month)4",17.189082649464,45.1480154743918,0.380727313678134,0.70426465438086,"06.de 70 a 79 anios","resp",NA,NA,NA
"factor(month)5",-85.9836313674804,51.4004341644076,-1.67281916515445,0.0976880748475082,"06.de 70 a 79 anios","resp",NA,NA,NA
"factor(month)6",-14.0696705071352,97.7329266314865,-0.143960392797675,0.885839929465512,"06.de 70 a 79 anios","resp",NA,NA,NA
"factor(month)7",-81.5395804633775,67.5928317129684,-1.2063347310205,0.230715826708065,"06.de 70 a 79 anios","resp",NA,NA,NA
"factor(month)8",-186.846618426444,59.7735816019777,-3.12590635225148,0.00235858153554515,"06.de 70 a 79 anios","resp",NA,NA,NA
"factor(month)9",-152.755891285054,62.8161441980892,-2.43179350205484,0.0169187145717208,"06.de 70 a 79 anios","resp",NA,NA,NA
"factor(month)10",-50.3692900459966,41.1977434852757,-1.2226225464023,0.224528926350827,"06.de 70 a 79 anios","resp",NA,NA,NA
"factor(month)11",-69.7171821909006,47.0083873616774,-1.48307963969289,0.141398386334349,"06.de 70 a 79 anios","resp",NA,NA,NA
"factor(month)12",-27.0795364662421,54.4170017697887,-0.497630071219324,0.619906930589843,"06.de 70 a 79 anios","resp",NA,NA,NA
"covid:factor(anio_def)2020",2.42760828775484,2.29043478356498,1.059889722761,0.291910599051004,"06.de 70 a 79 anios","resp",NA,NA,NA
"covid:factor(anio_def)2021",2.38767039400595,2.28751013461905,1.04378571175318,0.299261457811618,"06.de 70 a 79 anios","resp",NA,NA,NA
"covid:factor(anio_def)2022",2.51364882648213,2.28346853306505,1.1008029189297,0.273793356109389,"06.de 70 a 79 anios","resp",NA,NA,NA
"covid:factor(anio_def)2023",2.74442002661095,2.2532708094182,1.21797167705712,0.226283136085906,"06.de 70 a 79 anios","resp",NA,NA,NA
NA,NA,NA,NA,NA,"06.de 70 a 79 anios","resp",2015,-2.35956727675294,2.28778022780783
NA,NA,NA,NA,NA,"06.de 70 a 79 anios","resp",2016,NA,2.28778022780783
NA,NA,NA,NA,NA,"06.de 70 a 79 anios","resp",2017,NA,2.28778022780783
NA,NA,NA,NA,NA,"06.de 70 a 79 anios","resp",2018,NA,2.28778022780783
NA,NA,NA,NA,NA,"06.de 70 a 79 anios","resp",2019,NA,2.28778022780783
NA,NA,NA,NA,NA,"06.de 70 a 79 anios","resp",2020,0.0680410110019003,0.0309192393660892
NA,NA,NA,NA,NA,"06.de 70 a 79 anios","resp",2021,0.0281031172530049,0.0359744067477804
NA,NA,NA,NA,NA,"06.de 70 a 79 anios","resp",2022,0.154081549729189,0.0201525540299
NA,NA,NA,NA,NA,"06.de 70 a 79 anios","resp",2023,0.384852749858008,0.163654068037195
NA,NA,NA,NA,NA,"06.de 70 a 79 anios","resp",2024,NA,2.28778022780783
"(Intercept)",-9.43550564560169,37.3149102896409,-0.252861539056711,0.800927357437796,"06.de 70 a 79 anios","circ",NA,NA,NA
"covid",3.13306068453252,2.38917510527487,1.31135665929855,0.192931464959282,"06.de 70 a 79 anios","circ",NA,NA,NA
"factor(anio_def)2016",117.516666666666,43.6187074439746,2.694180399949,0.00835790104175055,"06.de 70 a 79 anios","circ",NA,NA,NA
"factor(anio_def)2017",27.3666666666658,52.9834319651558,0.516513665718433,0.60670873125487,"06.de 70 a 79 anios","circ",NA,NA,NA
"factor(anio_def)2018",19.8833333333323,47.8765686514625,0.415304059864467,0.678865777879437,"06.de 70 a 79 anios","circ",NA,NA,NA
"factor(anio_def)2019",48.8166666666653,40.1689684416702,1.21528305456867,0.227301748907308,"06.de 70 a 79 anios","circ",NA,NA,NA
"factor(anio_def)2020",-105.477220405729,57.0546338276905,-1.84870558847645,0.0676437497111136,"06.de 70 a 79 anios","circ",NA,NA,NA
"factor(anio_def)2021",151.347159717757,45.2686534012074,3.34331040016579,0.0011898546970305,"06.de 70 a 79 anios","circ",NA,NA,NA
"factor(anio_def)2022",165.679935402884,46.1543495457505,3.58969278157964,0.000528440551599558,"06.de 70 a 79 anios","circ",NA,NA,NA
"factor(anio_def)2023",93.9524869836641,40.4712813614844,2.32146064624177,0.0224226714819362,"06.de 70 a 79 anios","circ",NA,NA,NA
"factor(anio_def)2024",148.837900200748,98.0684747897694,1.51769363722454,0.132447762625281,"06.de 70 a 79 anios","circ",NA,NA,NA
"factor(month)2",-100.477040391225,40.5890833926275,-2.47546955961748,0.0150966184376254,"06.de 70 a 79 anios","circ",NA,NA,NA
"factor(month)3",127.370768200799,49.8178832723579,2.55672782210464,0.0121678416482142,"06.de 70 a 79 anios","circ",NA,NA,NA
"factor(month)4",17.2935075761448,49.8906554408116,0.346628189654897,0.729645411457709,"06.de 70 a 79 anios","circ",NA,NA,NA
"factor(month)5",-13.7884015817458,61.2462887016741,-0.225130401760473,0.822366534289504,"06.de 70 a 79 anios","circ",NA,NA,NA
"factor(month)6",-65.3860269807854,66.797246335164,-0.978873090856207,0.330155288285204,"06.de 70 a 79 anios","circ",NA,NA,NA
"factor(month)7",-0.880108167655226,37.7109381054337,-0.0233382729751932,0.981429913905185,"06.de 70 a 79 anios","circ",NA,NA,NA
"factor(month)8",-122.421618863267,43.8716708392718,-2.79044806184316,0.00637386969112356,"06.de 70 a 79 anios","circ",NA,NA,NA
"factor(month)9",-100.53891290873,38.6390173536839,-2.6020049109542,0.0107678358539424,"06.de 70 a 79 anios","circ",NA,NA,NA
"factor(month)10",-17.5321508106505,47.723802091553,-0.367367016924111,0.714171072016247,"06.de 70 a 79 anios","circ",NA,NA,NA
"factor(month)11",-95.2871425168705,35.3904399767613,-2.69245430628835,0.00839811272574063,"06.de 70 a 79 anios","circ",NA,NA,NA
"factor(month)12",-27.726805775143,43.4725672910594,-0.637800054215921,0.525154469423206,"06.de 70 a 79 anios","circ",NA,NA,NA
"covid:factor(anio_def)2020",-3.04136715019118,2.39073700454962,-1.27214626468884,0.206459238400404,"06.de 70 a 79 anios","circ",NA,NA,NA
"covid:factor(anio_def)2021",-3.0865075385478,2.38879481500536,-1.29207729318555,0.199497924785856,"06.de 70 a 79 anios","circ",NA,NA,NA
"covid:factor(anio_def)2022",-2.86465992536474,2.38984402570217,-1.1986807065884,0.233665342832869,"06.de 70 a 79 anios","circ",NA,NA,NA
"covid:factor(anio_def)2023",-2.58613169697127,2.40657245152918,-1.07461202563338,0.285299152125314,"06.de 70 a 79 anios","circ",NA,NA,NA
NA,NA,NA,NA,NA,"06.de 70 a 79 anios","circ",2015,3.13306068453252,2.38917510527487
NA,NA,NA,NA,NA,"06.de 70 a 79 anios","circ",2016,NA,2.38917510527487
NA,NA,NA,NA,NA,"06.de 70 a 79 anios","circ",2017,NA,2.38917510527487
NA,NA,NA,NA,NA,"06.de 70 a 79 anios","circ",2018,NA,2.38917510527487
NA,NA,NA,NA,NA,"06.de 70 a 79 anios","circ",2019,NA,2.38917510527487
NA,NA,NA,NA,NA,"06.de 70 a 79 anios","circ",2020,0.0916935343413416,0.0282198540631208
NA,NA,NA,NA,NA,"06.de 70 a 79 anios","circ",2021,0.0465531459847246,0.0192692289020465
NA,NA,NA,NA,NA,"06.de 70 a 79 anios","circ",2022,0.268400759167784,0.0467851976555383
NA,NA,NA,NA,NA,"06.de 70 a 79 anios","circ",2023,0.546928987561247,0.14304483015401
NA,NA,NA,NA,NA,"06.de 70 a 79 anios","circ",2024,NA,2.38917510527487
"(Intercept)",2.59677729731481,11.9962608463875,0.216465557940647,0.829093950946307,"06.de 70 a 79 anios","diabetes",NA,NA,NA
"covid",0.430488021921088,0.269815342551914,1.59549126394938,0.113959190626861,"06.de 70 a 79 anios","diabetes",NA,NA,NA
"factor(anio_def)2016",13.7916666666661,9.27949353967587,1.48625208991177,0.140558869200249,"06.de 70 a 79 anios","diabetes",NA,NA,NA
"factor(anio_def)2017",-6.66666666666779,8.11171601502696,-0.821856516465541,0.413238304396444,"06.de 70 a 79 anios","diabetes",NA,NA,NA
"factor(anio_def)2018",3.95833333333168,7.75264954555263,0.510578133330225,0.610843468828478,"06.de 70 a 79 anios","diabetes",NA,NA,NA
"factor(anio_def)2019",4.91666666666425,10.5125532104906,0.467694818586779,0.641085340523466,"06.de 70 a 79 anios","diabetes",NA,NA,NA
"factor(anio_def)2020",-6.45925624586587,12.2409767071144,-0.5276749070286,0.598968351605374,"06.de 70 a 79 anios","diabetes",NA,NA,NA
"factor(anio_def)2021",4.30854544644057,11.2242440137756,0.383860636061784,0.701948638765375,"06.de 70 a 79 anios","diabetes",NA,NA,NA
"factor(anio_def)2022",-8.92718611322651,8.9923271860258,-0.99275592719752,0.323377579433581,"06.de 70 a 79 anios","diabetes",NA,NA,NA
"factor(anio_def)2023",-25.1704666308143,8.79551555762735,-2.86173862872505,0.00519323404510895,"06.de 70 a 79 anios","diabetes",NA,NA,NA
"factor(anio_def)2024",-9.41900770051661,11.101265586842,-0.848462513290438,0.398335897453075,"06.de 70 a 79 anios","diabetes",NA,NA,NA
"factor(month)2",-7.30065082599848,9.06545173590902,-0.805326754659119,0.422663566675503,"06.de 70 a 79 anios","diabetes",NA,NA,NA
"factor(month)3",13.721942732022,9.58707574396575,1.43129595493796,0.155661792367103,"06.de 70 a 79 anios","diabetes",NA,NA,NA
"factor(month)4",-1.12568271265523,11.5265740050973,-0.0976597827036406,0.922410387792935,"06.de 70 a 79 anios","diabetes",NA,NA,NA
"factor(month)5",-4.54530671304252,10.1323939088156,-0.448591591873262,0.654758688583082,"06.de 70 a 79 anios","diabetes",NA,NA,NA
"factor(month)6",-10.0943574355088,12.253017637237,-0.82382623892028,0.412123663130374,"06.de 70 a 79 anios","diabetes",NA,NA,NA
"factor(month)7",-13.9230793311182,11.6298410249628,-1.19718569679784,0.234244608711301,"06.de 70 a 79 anios","diabetes",NA,NA,NA
"factor(month)8",-15.1350220936274,10.4841806941895,-1.44360561259836,0.152174494590105,"06.de 70 a 79 anios","diabetes",NA,NA,NA
"factor(month)9",-18.9906549376628,10.8408842253697,-1.75176254472132,0.0830760808356944,"06.de 70 a 79 anios","diabetes",NA,NA,NA
"factor(month)10",-1.86121793156265,9.12929593271335,-0.203873107551841,0.838893387870378,"06.de 70 a 79 anios","diabetes",NA,NA,NA
"factor(month)11",-10.8066843057051,10.970473078812,-0.985070035546303,0.327118426818978,"06.de 70 a 79 anios","diabetes",NA,NA,NA
"factor(month)12",0.499385989079947,12.3654988193768,0.0403854301694166,0.967871499158007,"06.de 70 a 79 anios","diabetes",NA,NA,NA
"covid:factor(anio_def)2020",-0.409348743377349,0.270400641968052,-1.51386010180299,0.133416548481552,"06.de 70 a 79 anios","diabetes",NA,NA,NA
"covid:factor(anio_def)2021",-0.420866864646296,0.270175136401143,-1.55775572190852,0.122651748446789,"06.de 70 a 79 anios","diabetes",NA,NA,NA
"covid:factor(anio_def)2022",-0.379355075441172,0.268834905681461,-1.41110796040253,0.161513973742289,"06.de 70 a 79 anios","diabetes",NA,NA,NA
"covid:factor(anio_def)2023",-0.282324220148295,0.266616649705818,-1.05891443936381,0.292352241224526,"06.de 70 a 79 anios","diabetes",NA,NA,NA
NA,NA,NA,NA,NA,"06.de 70 a 79 anios","diabetes",2015,0.430488021921088,0.269815342551914
NA,NA,NA,NA,NA,"06.de 70 a 79 anios","diabetes",2016,NA,0.269815342551914
NA,NA,NA,NA,NA,"06.de 70 a 79 anios","diabetes",2017,NA,0.269815342551914
NA,NA,NA,NA,NA,"06.de 70 a 79 anios","diabetes",2018,NA,0.269815342551914
NA,NA,NA,NA,NA,"06.de 70 a 79 anios","diabetes",2019,NA,0.269815342551914
NA,NA,NA,NA,NA,"06.de 70 a 79 anios","diabetes",2020,0.0211392785437391,0.00540148010522899
NA,NA,NA,NA,NA,"06.de 70 a 79 anios","diabetes",2021,0.00962115727479218,0.00305172969862962
NA,NA,NA,NA,NA,"06.de 70 a 79 anios","diabetes",2022,0.0511329464799158,0.00439206176594645
NA,NA,NA,NA,NA,"06.de 70 a 79 anios","diabetes",2023,0.148163801772793,0.055335073968334
NA,NA,NA,NA,NA,"06.de 70 a 79 anios","diabetes",2024,NA,0.269815342551914
"(Intercept)",-0.969933869194611,2.6302689440043,-0.368758438716154,0.713137036877966,"06.de 70 a 79 anios","alzheimer",NA,NA,NA
"covid",0.172987128382713,0.0670906315995359,2.5784095969654,0.0114781602355646,"06.de 70 a 79 anios","alzheimer",NA,NA,NA
"factor(anio_def)2016",2.35,2.15333214204551,1.09133187310699,0.277916284917884,"06.de 70 a 79 anios","alzheimer",NA,NA,NA
"factor(anio_def)2017",1.36666666666658,2.07430138728957,0.658856362455779,0.511598707360346,"06.de 70 a 79 anios","alzheimer",NA,NA,NA
"factor(anio_def)2018",2.2166666666666,2.30941084130015,0.959840764157265,0.339597784985471,"06.de 70 a 79 anios","alzheimer",NA,NA,NA
"factor(anio_def)2019",0.0666666666666242,1.94736768600592,0.0342342471561487,0.972762947988896,"06.de 70 a 79 anios","alzheimer",NA,NA,NA
"factor(anio_def)2020",4.15863077981178,3.479343028652,1.19523448696088,0.235002190713618,"06.de 70 a 79 anios","alzheimer",NA,NA,NA
"factor(anio_def)2021",8.3107012990114,2.13878879133231,3.88570453178523,0.000189875547730583,"06.de 70 a 79 anios","alzheimer",NA,NA,NA
"factor(anio_def)2022",2.68011355736421,1.83676992219986,1.45914495058493,0.147858892436894,"06.de 70 a 79 anios","alzheimer",NA,NA,NA
"factor(anio_def)2023",5.15599701089298,2.8729907997862,1.79464445597134,0.0759247072620085,"06.de 70 a 79 anios","alzheimer",NA,NA,NA
"factor(anio_def)2024",5.00246559958951,3.09668163872781,1.61542779762296,0.109569733013018,"06.de 70 a 79 anios","alzheimer",NA,NA,NA
"factor(month)2",-2.16408554394212,2.37617490539933,-0.910743371215944,0.364760162340188,"06.de 70 a 79 anios","alzheimer",NA,NA,NA
"factor(month)3",-0.1671014394039,2.6999812990859,-0.0618898506669191,0.950781955390969,"06.de 70 a 79 anios","alzheimer",NA,NA,NA
